Customer_Acc,Transaction_ID,Timestamp,Amount,Type,Channel,Counterparty_Name,Counterparty_Account
CACC_cIW4itn,TXN_wRvbAceFXUP,2024-03-21T19:04:52Z,217676.88,debit,Other,John Ahmad,CACC_whwaOwl
CACC_cIW4itn,TXN_SnZg9eFZZcT,2024-01-14T22:39:21Z,915869.89,debit,QR POS,Vijaya Singh,CACC_2pQTPOs
CACC_cIW4itn,TXN_Aw9hJ31TmTK,2024-05-18T00:24:27Z,895929.23,debit,QR P2P,Aisha Ong,CACC_1oJAnhD
CACC_cIW4itn,TXN_SKNOJZPP0p2,2024-02-20T00:47:19Z,525619.97,credit,QR POS,Zara Chan,CACC_9Z0gcTP
CACC_Iau3uLO,TXN_V3Awwviu8Op,2024-01-05T17:40:00Z,5234.5,debit,Other,Daniel Ong,CACC_JX0zs0m
CACC_Iau3uLO,TXN_ZDyUhOzYyKG,2025-08-19T02:33:35Z,34409.31,debit,DuitNOW,Zara Kaur,CACC_7CtQ86m
CACC_Iau3uLO,TXN_MW8A9FOgYsK,2024-03-02T22:37:05Z,945646.53,debit,Other,Rajesh Chan,CACC_00sBMoS
CACC_Iau3uLO,TXN_mZ0LZbgZZJg,2024-08-20T16:48:15Z,220891.41,debit,QR P2P,Kedai Makmur,CACC_WOauSnF
CACC_Iau3uLO,TXN_zBMZXyI1CTG,2025-04-01T17:53:17Z,160341.25,debit,Credit Transfer,Wei Singh,CACC_tL8FOdb
CACC_Iau3uLO,TXN_03U1juYZMml,2024-01-19T22:23:44Z,276755.04,debit,QR POS,Amir Ng,CACC_LJmsJdr
CACC_Iau3uLO,TXN_ZA27Zf0JkWV,2025-03-22T10:02:12Z,639847.2,debit,Credit Transfer,Anand Lee,CACC_PMwzTqW
CACC_Iau3uLO,TXN_kHyPpqShqkk,2025-08-05T03:47:38Z,641979.28,debit,DuitNOW,Restoran Maju,CACC_MFz4HRX
CACC_Iau3uLO,TXN_5KqdkmSgg3u,2025-05-27T03:13:15Z,126889.58,debit,QR P2P,Daniel Tan,CACC_6ivR0jT
CACC_Iau3uLO,TXN_5ZhAZii8hsA,2025-01-29T12:26:14Z,638059.6,debit,QR POS,Aisha Chan,CACC_JIghmCl
CACC_Iau3uLO,TXN_QShbCTBF1Rc,2024-05-20T06:49:04Z,490501.69,debit,DuitNOW,Perusahaan Hebat,CACC_43mu4lR
CACC_Iau3uLO,TXN_iwyUve4vDl9,2024-04-15T20:26:27Z,198037.82,debit,Credit Transfer,Warung Bestari,CACC_AZP2uyR
CACC_Iau3uLO,TXN_V7PWtNfENCW,2024-08-24T06:30:18Z,379150.47,debit,Other,Chong Mohamed,CACC_rxyIxBh
CACC_Iau3uLO,TXN_ysX6i6oPmcx,2024-10-18T12:10:53Z,585959.93,credit,QR POS,Jane Doe,CACC_f7CLL9O
CACC_Iau3uLO,TXN_glsxD9JQAR6,2024-03-21T16:56:25Z,842148.64,credit,DuitNOW,Jane Mohamed,CACC_GqEDGVu
CACC_Iau3uLO,TXN_1k0f8ZudoLL,2025-07-27T06:28:19Z,198318.15,debit,Credit Transfer,Mei Ling Abdullah,CACC_r7escfS
CACC_Iau3uLO,TXN_UUvXyqLAZik,2024-06-13T09:59:16Z,40953.82,credit,QR POS,Farid Salleh,CACC_4fud8ea
CACC_Iau3uLO,TXN_iUK6cIR0gVi,2024-10-05T03:10:52Z,399277.23,credit,QR POS,Restoran Jaya,CACC_GJl9xnu
CACC_Iau3uLO,TXN_GyVQ0d92Fot,2025-06-20T22:32:08Z,957607.97,credit,Credit Transfer,Syafiq Kaur,CACC_5edCqtm
CACC_c592wwy,TXN_qS0FTCQAXGB,2024-05-30T04:46:31Z,73241.9,credit,Other,Warung Hebat,CACC_J8cfcAQ
CACC_c592wwy,TXN_6vavuDuHpJq,2025-04-01T22:49:25Z,760582.52,credit,DuitNOW,Rajesh Hussin,CACC_h5WREUF
CACC_c592wwy,TXN_MALQWgY0aKm,2025-02-28T15:07:35Z,394874.09,credit,Credit Transfer,Kedai Baroena,CACC_xCNfREg
CACC_c592wwy,TXN_SR6aHEkZH7C,2025-06-15T01:34:49Z,287540.18,credit,QR POS,Anand Lim,CACC_s6dSSKC
CACC_c592wwy,TXN_CiUCjw4jjkL,2024-06-28T01:13:53Z,760130.63,debit,DuitNOW,Amir Kaur,CACC_wbstW5Y
CACC_c592wwy,TXN_OR39TZI97nM,2024-11-19T22:47:27Z,23996.97,credit,QR P2P,Vijaya Abdullah,CACC_ZTjxjQh
CACC_c592wwy,TXN_s7k9nxGeFIK,2025-01-20T21:42:16Z,357743.83,credit,QR P2P,Chong Hussin,CACC_UNnIeDe
CACC_c592wwy,TXN_pPvN86VmXRx,2024-03-29T17:31:24Z,946880.94,debit,Other,Aisha Ismail,CACC_tNxk3D7
CACC_c592wwy,TXN_c5xff5xGbaY,2025-08-17T02:20:00Z,959115.52,credit,QR P2P,Siti Lim,CACC_NHKbjUI
CACC_c592wwy,TXN_vOM4BsSCFyy,2025-04-04T08:46:10Z,711746.34,debit,DuitNOW,Vijaya Hussin,CACC_lXcZjts
CACC_c592wwy,TXN_l8vYmecKZk2,2025-04-17T23:15:25Z,288958.82,credit,Credit Transfer,Amir Chan,CACC_o5asXQ7
CACC_c592wwy,TXN_ysw4ZeVTaL8,2025-03-13T17:47:59Z,686804.88,debit,Credit Transfer,Hana Ong,CACC_l6MBEjZ
CACC_c592wwy,TXN_DaNOwt3skXM,2024-01-15T00:46:57Z,141156.4,credit,QR POS,Hana Kaur,CACC_xNEdwZv
CACC_36nAgtO,TXN_r6vzI8DeM4m,2025-01-08T20:29:31Z,827576.57,credit,QR P2P,Hana Gopal,CACC_FCG602o
CACC_36nAgtO,TXN_iYfiaPDJ98n,2025-01-29T08:24:32Z,435203.21,debit,Credit Transfer,Restoran Sejahtera,CACC_Dqs0hF1
CACC_36nAgtO,TXN_tXQPSgoUCR4,2024-09-14T19:19:15Z,877847.22,debit,QR POS,Bengkel Maju,CACC_TkUxJlb
CACC_36nAgtO,TXN_1pdUahMfKZu,2024-12-22T23:02:39Z,259507.88,credit,QR P2P,Farid Hashim,CACC_FdvtKu7
CACC_36nAgtO,TXN_gHOyLe9ZZ29,2024-09-03T01:06:35Z,410763.55,credit,QR POS,Chong Ng,CACC_sw1HzQM
CACC_36nAgtO,TXN_kf3NqHHuCKm,2024-02-09T01:45:35Z,686545.84,credit,QR POS,Adam Lim,CACC_wLtvbaC
CACC_36nAgtO,TXN_qsoKx7UE0iH,2024-08-02T05:28:40Z,576282.15,credit,QR POS,Adam Singh,CACC_0tZXPSm
CACC_36nAgtO,TXN_oP1mjbq1NVh,2024-04-23T17:49:59Z,29963.29,debit,DuitNOW,Warung Sentosa,CACC_BqFmtVA
CACC_36nAgtO,TXN_yHSqvI9ws4F,2025-06-13T06:08:08Z,616866.3,credit,DuitNOW,Jane Mohamed,CACC_rGs5PD2
CACC_36nAgtO,TXN_nJ2RjHb0W1C,2025-04-22T23:50:14Z,285721.66,debit,DuitNOW,Hana Doe,CACC_4xaDIEb
CACC_36nAgtO,TXN_R3szv8MleaX,2024-12-30T04:10:33Z,963441.85,debit,Credit Transfer,Hana Ng,CACC_691Zyqn
CACC_36nAgtO,TXN_sbYnkrZMmYo,2025-06-11T09:59:53Z,322797.37,credit,Credit Transfer,Aisha Abdullah,CACC_2CmPDaH
CACC_36nAgtO,TXN_vdSunfTZx6h,2024-05-18T08:03:42Z,815403.46,debit,DuitNOW,Chong Chan,CACC_O3wGR4L
CACC_36nAgtO,TXN_ZVAJXJoWAD4,2024-02-14T08:57:04Z,531329.36,credit,Other,Farah Hussin,CACC_K762Grx
CACC_VyAgOnx,TXN_rZdWc4XmfWW,2024-10-31T20:50:15Z,611731.92,debit,Credit Transfer,Irfan Hussin,CACC_9rv37Mx
CACC_VyAgOnx,TXN_QH0jJrKahkh,2024-08-22T23:44:47Z,300549.79,debit,DuitNOW,Online Hebat,CACC_jBqCNWF
CACC_VyAgOnx,TXN_MJQMVcyy6LL,2024-07-12T21:02:46Z,122825.78,debit,Other,Jane Gopal,CACC_VdL15bv
CACC_VyAgOnx,TXN_8g98ktXCvk8,2025-01-31T03:37:18Z,235641.54,credit,QR POS,Zara Mohamed,CACC_77OfkWa
CACC_VyAgOnx,TXN_AnESF8m2Y4I,2025-08-03T23:59:57Z,175392.18,credit,QR P2P,Anand Ahmad,CACC_ap3nQg0
CACC_VyAgOnx,TXN_HnwiTTDgAeO,2024-07-13T13:43:49Z,773151.34,credit,DuitNOW,Kedai Sentosa,CACC_U9E5VyB
CACC_VyAgOnx,TXN_WR0wXXbdICd,2025-04-02T04:29:03Z,896625.99,credit,QR POS,Online Makmur,CACC_mm8Svpr
CACC_VyAgOnx,TXN_CKpxj4vwoIB,2024-08-20T02:28:14Z,725591.65,debit,QR P2P,Restoran Maju,CACC_gIq3dg2
CACC_VyAgOnx,TXN_UBe10vZwYZd,2025-05-07T10:33:12Z,866365.15,credit,DuitNOW,Warung Sentosa,CACC_9uZs1kL
CACC_VyAgOnx,TXN_PUZZnIeYBEh,2025-09-11T08:27:23Z,24044.74,debit,Other,Mei Ling Ahmad,CACC_sGyJ4Aw
CACC_VyAgOnx,TXN_kzRVC3qUiy7,2025-03-30T05:44:41Z,363751.93,credit,Other,Perusahaan Sentosa,CACC_9gtYlM7
CACC_VyAgOnx,TXN_rEKUcaLteW3,2024-09-13T10:05:34Z,681168.76,debit,QR P2P,Jane Subramaniam,CACC_FaWT0pk
CACC_VyAgOnx,TXN_48n4Nk4hmQJ,2024-05-12T21:54:18Z,63302.13,credit,Credit Transfer,Suresh Hussin,CACC_Gj6gvJW
CACC_VyAgOnx,TXN_v8FlbkeY7LT,2024-12-06T16:20:11Z,13788.75,debit,QR POS,Bengkel Maju,CACC_s7vXIpY
CACC_VyAgOnx,TXN_c2naheydyvo,2025-04-24T12:45:22Z,524962.82,credit,QR P2P,Kedai Hebat,CACC_T1zgqY5
CACC_VyAgOnx,TXN_JvvWZM01xm2,2024-04-23T05:57:55Z,235863.99,debit,QR P2P,Kumar Doe,CACC_7g32X24
CACC_VyAgOnx,TXN_95fez3r6mkP,2025-02-08T06:32:10Z,752632.43,credit,QR P2P,Adam Rahman,CACC_ub3RMQz
CACC_VyAgOnx,TXN_zyzNlyAMLHW,2024-02-03T07:40:25Z,240249.21,credit,Credit Transfer,Aisha Hussin,CACC_9XCqfuI
CACC_VyAgOnx,TXN_rnTDrDFl9Q6,2025-03-02T16:55:20Z,793093.82,credit,DuitNOW,Azlan Gopal,CACC_zYh8T6G
CACC_f5I2rg3,TXN_9YgElHfxelx,2024-02-13T09:59:59Z,969867.29,credit,Credit Transfer,Warung Jaya,CACC_7OqqUyn
CACC_f5I2rg3,TXN_9r7UyzsohF9,2024-06-09T00:04:11Z,105634.21,debit,QR P2P,Aisha Doe,CACC_bkmwi4I
CACC_f5I2rg3,TXN_jLffhZRpmRA,2024-05-12T16:48:00Z,967711.63,debit,QR P2P,Fatimah Ng,CACC_291OJDn
CACC_f5I2rg3,TXN_jFpfZyQ1XMw,2025-03-30T02:26:20Z,207930.58,debit,Credit Transfer,Syarikat Makmur,CACC_rrxVlqJ
CACC_f5I2rg3,TXN_fSBMhkgd0W1,2025-09-19T04:52:37Z,575589.03,credit,DuitNOW,Hana Abdullah,CACC_x3dhBoq
CACC_f5I2rg3,TXN_02H5DBwmuwY,2024-11-14T14:50:16Z,254225.75,credit,QR P2P,Ali Hussin,CACC_Js79hU0
CACC_f5I2rg3,TXN_y81qROX1MM5,2025-04-21T22:49:20Z,996813.11,credit,QR P2P,Daniel Subramaniam,CACC_Cb72bHd
CACC_f5I2rg3,TXN_e8ZHL7YiqW4,2025-07-07T19:08:21Z,130348.63,debit,Other,Rajesh Doe,CACC_o6oWsZk
CACC_f5I2rg3,TXN_StN6NMiAC5e,2024-08-11T05:11:40Z,359537.53,credit,QR POS,Syafiq Hashim,CACC_11uP3Kr
CACC_f5I2rg3,TXN_5NX7HEMVRDl,2025-04-30T17:20:42Z,827837.9,debit,QR POS,Irfan Ong,CACC_S1VeTIA
CACC_f5I2rg3,TXN_NbQxJ1CsNFZ,2024-07-14T03:57:32Z,13192.57,debit,QR POS,Suresh Hussin,CACC_d5iFxoy
CACC_f5I2rg3,TXN_hkdIUwSQdFk,2025-08-30T05:08:38Z,70863.5,debit,DuitNOW,Azlan Tan,CACC_GQqyWYz
CACC_f5I2rg3,TXN_jblWzcQZohi,2024-02-04T02:52:19Z,11270.53,credit,DuitNOW,Syafiq Mohamed,CACC_cqweYWp
CACC_f5I2rg3,TXN_kFRu4pIrqX5,2025-02-03T18:52:02Z,582349.1,credit,Credit Transfer,Jane Ng,CACC_4YU5V6v
CACC_SSRtdFG,TXN_PA2icL0e81e,2024-05-21T00:22:47Z,733924.56,debit,Credit Transfer,Bengkel Hebat,CACC_zZCuJWM
CACC_SSRtdFG,TXN_rMtpCaPgNUL,2024-10-13T16:52:50Z,906905.58,credit,QR P2P,Zara Hashim,CACC_OarxCw2
CACC_SSRtdFG,TXN_y3rGwi824Qq,2024-06-23T19:14:13Z,438269.26,credit,QR P2P,Fatimah Abdullah,CACC_IWqHLdH
CACC_SSRtdFG,TXN_wPFvxUbD47C,2025-07-04T04:43:33Z,345978.22,credit,DuitNOW,Jane Singh,CACC_jAhHcdB
CACC_SSRtdFG,TXN_FpGsXas3PuP,2024-02-10T17:30:34Z,309347.2,debit,QR POS,Kedai Sejahtera,CACC_DJelLzu
CACC_SSRtdFG,TXN_5PtVSnRv4OB,2024-01-28T22:48:38Z,680044.94,debit,DuitNOW,Vijaya Subramaniam,CACC_gkvDgWN
CACC_SSRtdFG,TXN_LhAggipiil2,2025-07-28T17:47:24Z,144457.09,credit,QR POS,Liyana Hashim,CACC_MfnHScq
CACC_SSRtdFG,TXN_tJDUDkf6B45,2024-06-22T15:08:59Z,538119.8,debit,Credit Transfer,Rajesh Ismail,CACC_Kjnf2lr
CACC_SSRtdFG,TXN_hdqPU29fuEJ,2025-02-01T20:31:05Z,348722.39,credit,QR POS,Suresh Chan,CACC_35XvnuZ
CACC_SSRtdFG,TXN_ndpL16p36mj,2025-08-16T20:29:21Z,358285.85,debit,DuitNOW,Mei Ling Ismail,CACC_MCf6Lo9
CACC_SSRtdFG,TXN_4vBNUHhlGYe,2024-04-19T00:37:06Z,903640.32,debit,QR P2P,Farah Ahmad,CACC_V1JKapU
CACC_SSRtdFG,TXN_fz1rlYVZn9S,2025-03-28T22:10:46Z,392495.5,debit,QR POS,Vijaya Rahman,CACC_tZlCaj0
CACC_SSRtdFG,TXN_iw73yAbS710,2025-08-23T04:00:25Z,215417.15,debit,DuitNOW,Chong Singh,CACC_ItfAo2z
CACC_SSRtdFG,TXN_s8x6fww8bqN,2024-01-06T08:51:15Z,675735.78,debit,Credit Transfer,Kedai Jaya,CACC_JTCjdt0
CACC_SSRtdFG,TXN_EBRXGFJfcvY,2025-03-16T13:01:13Z,23203.87,credit,QR P2P,Jane Ahmad,CACC_ZptEvQ7
CACC_SSRtdFG,TXN_bIKUSMb5twv,2025-05-05T04:57:34Z,72078.6,debit,Other,Kumar Chan,CACC_nyxJVtl
CACC_SSRtdFG,TXN_V3Y2CywH0C1,2025-08-03T11:29:21Z,89596.38,credit,DuitNOW,Siti Ong,CACC_MIyx3cK
CACC_SSRtdFG,TXN_OLu52biuZQH,2024-12-29T17:12:48Z,329855.48,debit,DuitNOW,Kedai Sentosa,CACC_lLSy40U
CACC_SSRtdFG,TXN_ah1S4oEDbLQ,2024-08-31T23:58:04Z,359523.72,credit,Credit Transfer,Farid Gopal,CACC_BiqQyxL
CACC_SSRtdFG,TXN_5YG8rTvtDDX,2025-01-29T04:29:23Z,603187.62,debit,QR POS,Amir Rahman,CACC_4MEmPqX
CACC_SSRtdFG,TXN_UrZdU61YTnO,2024-04-30T02:11:20Z,217230.92,debit,QR P2P,Azlan Ahmad,CACC_lrb6Cru
CACC_SSRtdFG,TXN_UdM6HyZAIUr,2025-03-28T16:56:05Z,163668.07,debit,Other,Liyana Ahmad,CACC_0vL3DOI
CACC_SSRtdFG,TXN_3IZcXEp2m1i,2025-07-25T03:04:27Z,725680.45,credit,Credit Transfer,Warung Baroena,CACC_0ZxJdJ6
CACC_SSRtdFG,TXN_gq22KwmfVzo,2024-10-19T05:46:59Z,870544.83,credit,QR POS,Nurul Lee,CACC_Ku43rZN
CACC_H7270VV,TXN_X6hBTrg7yiB,2025-06-11T03:52:45Z,106903.7,credit,QR P2P,Nurul Lee,CACC_TTA5iZ7
CACC_H7270VV,TXN_vopOM01mMEs,2025-06-13T09:07:31Z,95272.73,credit,Other,Bengkel Sentosa,CACC_FrcQV2P
CACC_H7270VV,TXN_1phVWfPsgBZ,2025-05-14T16:18:43Z,529375.44,credit,QR POS,Nurul Ahmad,CACC_aDWv4FP
CACC_H7270VV,TXN_jO640HL075B,2025-01-01T13:25:18Z,112266.14,debit,Other,Mei Ling Lim,CACC_FGL2WLf
CACC_H7270VV,TXN_ALdXr5H7QDO,2024-10-29T20:13:29Z,102998.71,debit,DuitNOW,Aisha Ahmad,CACC_gspj7Qs
CACC_H7270VV,TXN_wClFuLiyeQM,2024-07-20T18:36:36Z,433859.29,debit,QR POS,Fatimah Kaur,CACC_huDiqZo
CACC_H7270VV,TXN_w96Ng8iZFsj,2024-01-16T05:44:57Z,384961.19,credit,QR POS,Vijaya Lee,CACC_NLWdldG
CACC_H7270VV,TXN_Ii76MHrRkb5,2025-04-13T04:27:46Z,304585.52,credit,Credit Transfer,Kedai Baroena,CACC_nQkwttK
CACC_H7270VV,TXN_Dt2OEXylbcY,2024-05-10T07:12:51Z,456595.78,debit,Credit Transfer,Aisha Chan,CACC_SyLsHHP
CACC_H7270VV,TXN_ExL9SUgizYe,2024-01-01T04:26:34Z,359263.85,credit,QR P2P,Chong Kaur,CACC_R7eyc3V
CACC_H7270VV,TXN_pxvPzoI39wP,2024-06-13T16:15:17Z,555341.99,debit,Credit Transfer,Nurul Kaur,CACC_h0iIlt8
CACC_H7270VV,TXN_kIsPDKCWIAk,2024-11-09T03:15:16Z,874504.24,credit,DuitNOW,Siti Chan,CACC_xSqAX0M
CACC_H7270VV,TXN_YVzxZztjVi1,2024-10-31T12:31:57Z,688653.61,credit,Other,Zara Gopal,CACC_ENhJwuX
CACC_H7270VV,TXN_YI6Yz1zK1j7,2025-01-20T08:09:16Z,789565.59,debit,QR P2P,Adam Mohamed,CACC_NxNeDKd
CACC_H7270VV,TXN_GdVOuZzoJM7,2025-07-12T00:43:56Z,729340.48,credit,Other,Chong Gopal,CACC_XIVd4E4
CACC_H7270VV,TXN_D1y1wTJZaRT,2024-06-02T02:18:08Z,857340.76,debit,DuitNOW,Wei Ong,CACC_E5j26Hs
CACC_H7270VV,TXN_dkmrsI3U3FI,2025-03-06T08:32:22Z,604523.25,debit,DuitNOW,Fatimah Mohamed,CACC_AXqBFIO
CACC_H7270VV,TXN_jDA2QZsWVM6,2025-02-05T20:29:03Z,422255.68,credit,QR P2P,Perusahaan Baroena,CACC_Ks5NlSZ
CACC_H7270VV,TXN_yM7pzb35gAL,2025-02-28T01:22:09Z,304947.71,credit,QR P2P,Vijaya Ng,CACC_VR94XUm
CACC_H7270VV,TXN_cEYiKoartU9,2024-05-15T15:48:29Z,376646.9,debit,QR P2P,Kedai Makmur,CACC_sBLcqer
CACC_H7270VV,TXN_2NxvUoJQOu9,2024-01-12T09:50:49Z,3109.09,credit,Credit Transfer,Ali Lim,CACC_CRVr8i2
CACC_H7270VV,TXN_BLtquKzZSi7,2024-10-21T18:38:51Z,844380.57,debit,QR P2P,Liyana Gopal,CACC_KVb3kyy
CACC_djfTlHB,TXN_5zRAp1Fq7J8,2024-01-31T05:15:53Z,98410.14,credit,DuitNOW,Aisha Rahman,CACC_odYDm1e
CACC_djfTlHB,TXN_kw8U6cKGDGr,2025-02-01T16:26:01Z,335990.04,credit,Credit Transfer,Ali Hussin,CACC_MSWT7uA
CACC_djfTlHB,TXN_Jh0LnLn9F7J,2024-12-23T08:38:01Z,197713.95,credit,Credit Transfer,Daniel Hussin,CACC_u3b9t8P
CACC_djfTlHB,TXN_beSAFABXWFX,2024-12-20T09:13:36Z,656606.95,debit,DuitNOW,Adam Wong,CACC_sYMYn7u
CACC_djfTlHB,TXN_euVMJymnezd,2025-05-31T02:49:15Z,206502.4,debit,Credit Transfer,Irfan Subramaniam,CACC_eIa0smT
CACC_djfTlHB,TXN_fCfptOFcLpk,2024-06-18T19:53:56Z,943846.13,credit,DuitNOW,Mei Ling Kaur,CACC_eXd7fwO
CACC_djfTlHB,TXN_pEDHVQ3IhxR,2024-07-03T11:50:08Z,596565.96,credit,QR P2P,Nurul Ng,CACC_pfS20eK
CACC_djfTlHB,TXN_ptvTmuFYXHZ,2025-03-09T10:36:34Z,764019.58,debit,Credit Transfer,Vijaya Lim,CACC_eKiifoT
CACC_djfTlHB,TXN_hvjcJCZO1dn,2025-07-13T03:53:54Z,845966.89,credit,Other,Rajesh Ng,CACC_pIL3nEo
CACC_djfTlHB,TXN_71A4x7QB6bs,2025-04-17T05:44:27Z,599588.51,debit,QR P2P,Liyana Abdullah,CACC_nA7wm3m
CACC_djfTlHB,TXN_ZLvQOG3oLu1,2024-04-09T11:36:10Z,276923.95,credit,Credit Transfer,Jane Mohamed,CACC_ymNQTJd
CACC_djfTlHB,TXN_fNk6XibVjDx,2024-06-27T21:49:09Z,80140.39,credit,QR POS,Azlan Lim,CACC_QqGIX7w
CACC_djfTlHB,TXN_UmTfb70Xvlm,2024-09-14T01:35:36Z,717621.34,debit,Other,Daniel Ng,CACC_8gad1Lv
CACC_djfTlHB,TXN_fvx23mpLfa6,2025-09-13T13:57:21Z,272122.5,debit,Credit Transfer,Chong Rahman,CACC_HggFRIW
CACC_djfTlHB,TXN_nBXQzKQk1u7,2025-06-24T07:02:01Z,33433.44,credit,Other,Online Maju,CACC_LGCixzX
CACC_djfTlHB,TXN_HgbgYdd9WP7,2024-04-05T10:53:38Z,401485.96,credit,DuitNOW,Restoran Sejahtera,CACC_5bsOKRV
CACC_djfTlHB,TXN_Mq6ZfrHxqIJ,2024-04-20T08:20:23Z,263628.14,debit,QR P2P,Wei Mohamed,CACC_PjlUb7b
CACC_djfTlHB,TXN_a0mV4NAoWou,2025-01-08T13:04:45Z,651642.07,debit,DuitNOW,Aisha Singh,CACC_iLoGllA
CACC_djfTlHB,TXN_6nfO2tIVE1g,2024-09-15T11:46:44Z,473765.09,credit,Credit Transfer,Bengkel Hebat,CACC_ORn2wWq
CACC_1iUpbc5,TXN_mmfocNK4BcJ,2025-06-03T08:24:03Z,538730.8,credit,QR P2P,Wei Doe,CACC_hewbGqY
CACC_1iUpbc5,TXN_QU9x9zr2fW7,2025-01-19T04:20:24Z,300436.99,debit,DuitNOW,Hana Ong,CACC_58pxTqe
CACC_1iUpbc5,TXN_gaApDh00E1p,2024-02-06T10:18:10Z,525069.96,debit,Other,Wei Ong,CACC_EDEQgvv
CACC_1iUpbc5,TXN_rlae8y6HF6l,2024-04-12T00:45:13Z,191882.24,credit,DuitNOW,Syarikat Maju,CACC_30Wm2i4
CACC_1iUpbc5,TXN_6K4HFNcj673,2025-03-13T12:47:27Z,377239.9,debit,Credit Transfer,Wei Kaur,CACC_MMt6Lnh
CACC_1iUpbc5,TXN_M8FGWYJTpGc,2025-08-30T11:02:20Z,331282.21,debit,Other,Kumar Hussin,CACC_NOrjJDV
CACC_1iUpbc5,TXN_ZIE5UnJzvfF,2024-10-08T11:56:17Z,553109.37,debit,Other,Hana Kaur,CACC_IknwO8e
CACC_1iUpbc5,TXN_nq8dPrCq2DQ,2025-01-01T05:45:49Z,565688.42,credit,QR POS,Fatimah Ismail,CACC_RiAjhiy
CACC_1iUpbc5,TXN_RmBryELdnpr,2025-05-23T01:37:30Z,250893.77,credit,DuitNOW,Kumar Tan,CACC_yS7yanH
CACC_1iUpbc5,TXN_uVkZmKHbvHE,2024-03-17T02:30:16Z,782719.22,debit,DuitNOW,Kumar Subramaniam,CACC_87IhjNd
CACC_1iUpbc5,TXN_KkK4c4L1RTy,2025-05-25T13:43:36Z,766180.35,debit,DuitNOW,Siti Lee,CACC_RNMRJh5
CACC_1iUpbc5,TXN_BiHXC7tTZav,2025-08-12T03:31:20Z,282768.99,credit,QR P2P,Vijaya Mohamed,CACC_RvWjFWi
CACC_1iUpbc5,TXN_JWP0IO4FrFv,2025-06-07T16:20:19Z,491303.78,credit,DuitNOW,Syarikat Jaya,CACC_9dFFEXS
CACC_1iUpbc5,TXN_SEZzrneHe80,2024-07-09T12:50:01Z,521439.15,debit,Other,Adam Kaur,CACC_NoJwbkQ
CACC_1iUpbc5,TXN_BmNbmxqCB5X,2025-09-10T18:22:55Z,263048.88,credit,Other,Aisha Ng,CACC_m9URvNs
CACC_1iUpbc5,TXN_jyZJ7QkIiKP,2024-05-10T11:11:16Z,798435.88,credit,Credit Transfer,Syafiq Chan,CACC_DtEHqck
CACC_1iUpbc5,TXN_9J3juiVaONv,2025-05-17T15:46:43Z,301613.24,debit,DuitNOW,Aisha Salleh,CACC_gco1dgT
CACC_Rfwl1qE,TXN_39YhTjBQywG,2025-06-25T18:14:14Z,147728.2,credit,Credit Transfer,Mei Ling Wong,CACC_FeSIoDa
CACC_Rfwl1qE,TXN_gJXRHNfx3La,2024-03-14T05:05:10Z,322009.45,credit,QR P2P,Perusahaan Maju,CACC_L2zueHH
CACC_Rfwl1qE,TXN_BB6valhZpot,2024-04-30T03:17:14Z,914564.29,debit,Credit Transfer,Anand Mohamed,CACC_XJkUcvk
CACC_Rfwl1qE,TXN_xxQajpoC1yJ,2025-09-22T22:01:23Z,61555.24,debit,QR POS,Restoran Makmur,CACC_Legw1TG
CACC_Rfwl1qE,TXN_xPqZqzesK0s,2024-12-15T10:15:48Z,329141.35,debit,Credit Transfer,Amir Lee,CACC_wq7WK2H
CACC_Rfwl1qE,TXN_XhkwkgPzKxr,2025-01-26T06:48:27Z,400127.6,debit,QR POS,Farid Hashim,CACC_XrNjoNk
CACC_Rfwl1qE,TXN_3MOXhwxNbtk,2025-08-04T20:09:58Z,180870.61,credit,QR P2P,Suresh Abdullah,CACC_kwowC9s
CACC_Rfwl1qE,TXN_NfJmcX1fI88,2024-12-19T04:34:03Z,11077.49,credit,QR P2P,Hana Kaur,CACC_hCUmZcG
CACC_Rfwl1qE,TXN_ngJsQp0tFCq,2024-05-04T03:23:29Z,377852.19,debit,QR POS,Siti Lee,CACC_bryzdcJ
CACC_Rfwl1qE,TXN_di9uUSo63jA,2024-09-14T05:56:42Z,597002.1,debit,Credit Transfer,Wei Ng,CACC_Xokd8My
CACC_Rfwl1qE,TXN_fsECyuxx5qd,2025-09-02T10:39:24Z,144382.59,credit,QR P2P,Restoran Maju,CACC_QxHihLa
CACC_Rfwl1qE,TXN_12vQbYstsGd,2024-11-30T22:19:06Z,1512.25,debit,DuitNOW,Siti Subramaniam,CACC_gf03bao
CACC_Rfwl1qE,TXN_atnGSTj8mnY,2024-12-11T21:50:46Z,559906.32,credit,QR P2P,Zara Ong,CACC_VU1xrrW
CACC_Rfwl1qE,TXN_EPd8VxbO0zt,2024-02-11T18:20:47Z,595323.77,credit,Other,Fatimah Ismail,CACC_it5ZWvx
CACC_Rfwl1qE,TXN_do0d319fMh5,2024-07-30T13:52:18Z,798967.32,debit,DuitNOW,Amir Ahmad,CACC_IQJ0sXM
CACC_Rfwl1qE,TXN_b4st2Rc1Hep,2024-02-04T15:20:59Z,797474.08,credit,DuitNOW,Adam Ismail,CACC_yonQj8a
CACC_Rfwl1qE,TXN_jjtAP3fBfJv,2024-11-21T14:15:30Z,29879.51,credit,QR POS,Vijaya Doe,CACC_BEiJstW
